"name","address","cuisine","cost","url","address_geo","lon","lat","neighborhood","political","snippet","ckkr","date","popup"
"Khao Kang","76-20 Woodside Avenue, Elmhurst","Thai","$","https://www.nytimes.com/2014/07/16/dining/hungry-city-khao-kang-in-elmhurst-queens.html","76-20 Woodside Avenue, Elmhurst, New York, NY",-73.8880727,40.7432479,"Elmhurst","Queens","At Khao Kang, the Thai food at the steam table is not labeled, but the layers of flavor make themselves known.","Hungry City",2014-07-16,"<a href=""https://www.nytimes.com/2014/07/16/dining/hungry-city-khao-kang-in-elmhurst-queens.html"" target=""_blank"">Khao Kang</a><br><strong>Cuisine: </strong>Thai<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2014-07-16<br><strong>Address: </strong>76-20 Woodside Avenue, Elmhurst<br>At Khao Kang, the Thai food at the steam table is not labeled, but the layers of flavor make themselves known."
"Uma's","92-07 Rockaway Beach Boulevard, The Rockaways","Asian, Russian","$$","https://www.nytimes.com/2014/07/09/dining/uzbek-food-in-queens-and-brooklyn.html","92-07 Rockaway Beach Boulevard, The Rockaways, New York, NY",-73.7977928,40.592658,"Arverne","Queens","Two takes on Uzbek food, in Rockaway and Sheepshead Bay.","Hungry City",2014-07-09,"<a href=""https://www.nytimes.com/2014/07/09/dining/uzbek-food-in-queens-and-brooklyn.html"" target=""_blank"">Uma's</a><br><strong>Cuisine: </strong>Asian, Russian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-07-09<br><strong>Address: </strong>92-07 Rockaway Beach Boulevard, The Rockaways<br>Two takes on Uzbek food, in Rockaway and Sheepshead Bay."
"Chayhana Salom","1652 Sheepshead Bay Road, Sheepshead Bay","Asian, Russian","$$","https://www.nytimes.com/2014/07/09/dining/uzbek-food-in-queens-and-brooklyn.html","1652 Sheepshead Bay Road, Sheepshead Bay, New York, NY",-73.9525822,40.5865107,"Sheepshead Bay","Brooklyn","Two takes on Uzbek food, in Rockaway and Sheepshead Bay.","Hungry City",2014-07-09,"<a href=""https://www.nytimes.com/2014/07/09/dining/uzbek-food-in-queens-and-brooklyn.html"" target=""_blank"">Chayhana Salom</a><br><strong>Cuisine: </strong>Asian, Russian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-07-09<br><strong>Address: </strong>1652 Sheepshead Bay Road, Sheepshead Bay<br>Two takes on Uzbek food, in Rockaway and Sheepshead Bay."
"Baoburg","126 North Sixth Street, Williamsburg, Brooklyn, Williamsburg","Asian, French, Spanish","$$","https://www.nytimes.com/2014/06/25/dining/hungry-city-baoburg-in-williamsburg-brooklyn.html","126 North Sixth Street, Williamsburg, Brooklyn, Williamsburg, New York, NY",-73.9595979,40.7178005,"Williamsburg","Brooklyn","Baoburg’s idiosyncratic menu owes as much to classical European technique as it does to the chef’s cross-cultural upbringing.","Hungry City",2014-06-25,"<a href=""https://www.nytimes.com/2014/06/25/dining/hungry-city-baoburg-in-williamsburg-brooklyn.html"" target=""_blank"">Baoburg</a><br><strong>Cuisine: </strong>Asian, French, Spanish<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-06-25<br><strong>Address: </strong>126 North Sixth Street, Williamsburg, Brooklyn, Williamsburg<br>Baoburg’s idiosyncratic menu owes as much to classical European technique as it does to the chef’s cross-cultural upbringing."
"Houdini Kitchen Laboratory","1563 Decatur Street, Bushwick","Italian, Pizza","$$","https://www.nytimes.com/2014/06/18/dining/hungry-city-houdini-kitchen-laboratory-in-ridgewood-queens.html","1563 Decatur Street, Bushwick, New York, NY",-73.9023148,40.6941557,"Ridgewood","Queens","Houdini Kitchen Laboratory is a pizzeria with good food and earnest intent that just happens to be in one of the coolest spaces in the city.","Hungry City",2014-06-18,"<a href=""https://www.nytimes.com/2014/06/18/dining/hungry-city-houdini-kitchen-laboratory-in-ridgewood-queens.html"" target=""_blank"">Houdini Kitchen Laboratory</a><br><strong>Cuisine: </strong>Italian, Pizza<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-06-18<br><strong>Address: </strong>1563 Decatur Street, Bushwick<br>Houdini Kitchen Laboratory is a pizzeria with good food and earnest intent that just happens to be in one of the coolest spaces in the city."
"Flinders Lane","162 Avenue A, East Village","Australian","$$$","https://www.nytimes.com/2014/06/11/dining/hungry-city-flinders-lane-in-the-east-village.html","162 Avenue A, East Village, New York, NY",-73.9818321,40.7280834,"Lower Manhattan","Manhattan","At Flinders Lane in the East Village, the chef grew up in Melbourne, but the most interesting dishes draw on flavors from across the Indian Ocean and the South China Sea.","Hungry City",2014-06-11,"<a href=""https://www.nytimes.com/2014/06/11/dining/hungry-city-flinders-lane-in-the-east-village.html"" target=""_blank"">Flinders Lane</a><br><strong>Cuisine: </strong>Australian<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2014-06-11<br><strong>Address: </strong>162 Avenue A, East Village<br>At Flinders Lane in the East Village, the chef grew up in Melbourne, but the most interesting dishes draw on flavors from across the Indian Ocean and the South China Sea."
"Spicy Lanka","159-23 Hillside Avenue, Jamaica Hills","Asian, Indian","$","https://www.nytimes.com/2014/06/04/dining/hungry-city-spicy-lanka-in-jamaica-queens.html","159-23 Hillside Avenue, Jamaica Hills, New York, NY",-73.8019863,40.7081856,"Jamaica","Queens","Spicy Lanka, which opened in February in Jamaica, Queens, transports diners to a faraway land.","Hungry City",2014-06-04,"<a href=""https://www.nytimes.com/2014/06/04/dining/hungry-city-spicy-lanka-in-jamaica-queens.html"" target=""_blank"">Spicy Lanka</a><br><strong>Cuisine: </strong>Asian, Indian<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2014-06-04<br><strong>Address: </strong>159-23 Hillside Avenue, Jamaica Hills<br>Spicy Lanka, which opened in February in Jamaica, Queens, transports diners to a faraway land."
"Eim Khao Mun Kai","81-32 Broadway, Elmhurst","Thai","$","https://www.nytimes.com/2014/05/21/dining/hungry-city-eim-khao-mun-kai-and-khao-man-gai-ny.html","81-32 Broadway, Elmhurst, New York, NY",-73.8832172,40.7429136,"Elmhurst","Queens","In Elmhurst and Long Island City, sampling two versions of a simple Thai chicken-and-rice dish.","Hungry City",2014-05-21,"<a href=""https://www.nytimes.com/2014/05/21/dining/hungry-city-eim-khao-mun-kai-and-khao-man-gai-ny.html"" target=""_blank"">Eim Khao Mun Kai</a><br><strong>Cuisine: </strong>Thai<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2014-05-21<br><strong>Address: </strong>81-32 Broadway, Elmhurst<br>In Elmhurst and Long Island City, sampling two versions of a simple Thai chicken-and-rice dish."
"Khao Man Gai NY","31-00 47th Avenue, Long Island City","Thai","$","https://www.nytimes.com/2014/05/21/dining/hungry-city-eim-khao-mun-kai-and-khao-man-gai-ny.html","31-00 47th Avenue, Long Island City, New York, NY",-73.935431,40.7420043,"Long Island City","Queens","In Elmhurst and Long Island City, sampling two versions of a simple Thai chicken-and-rice dish.","Hungry City",2014-05-21,"<a href=""https://www.nytimes.com/2014/05/21/dining/hungry-city-eim-khao-mun-kai-and-khao-man-gai-ny.html"" target=""_blank"">Khao Man Gai NY</a><br><strong>Cuisine: </strong>Thai<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2014-05-21<br><strong>Address: </strong>31-00 47th Avenue, Long Island City<br>In Elmhurst and Long Island City, sampling two versions of a simple Thai chicken-and-rice dish."
"El Rey Coffee Bar & Luncheonette","100 Stanton Street, Lower East Side","American, Mexican, Vegetarian","$$","https://www.nytimes.com/2014/05/14/dining/hungry-city-el-rey-coffee-bar-and-luncheonette-on-the-lower-east-side.html","100 Stanton Street, Lower East Side, New York, NY",-73.9879385,40.7213817,"Lower Manhattan","Manhattan","Out of the minimalist space of El Rey Coffee Bar and Luncheonette on the Lower East Side comes mostly comfort food, unobtrusively finessed.","Hungry City",2014-05-14,"<a href=""https://www.nytimes.com/2014/05/14/dining/hungry-city-el-rey-coffee-bar-and-luncheonette-on-the-lower-east-side.html"" target=""_blank"">El Rey Coffee Bar & Luncheonette</a><br><strong>Cuisine: </strong>American, Mexican, Vegetarian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-05-14<br><strong>Address: </strong>100 Stanton Street, Lower East Side<br>Out of the minimalist space of El Rey Coffee Bar and Luncheonette on the Lower East Side comes mostly comfort food, unobtrusively finessed."
"Dotory","353 Broadway, Williamsburg","Korean","$","https://www.nytimes.com/2014/05/07/dining/hungry-city-dotory-in-williamsburg-brooklyn.html","353 Broadway, Williamsburg, New York, NY",-73.9556597,40.7078374,"Williamsburg","Brooklyn","At Dotory in Williamsburg, Brooklyn, the best dishes are the ones truest to the chef’s South Korean heritage.","Hungry City",2014-05-07,"<a href=""https://www.nytimes.com/2014/05/07/dining/hungry-city-dotory-in-williamsburg-brooklyn.html"" target=""_blank"">Dotory</a><br><strong>Cuisine: </strong>Korean<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2014-05-07<br><strong>Address: </strong>353 Broadway, Williamsburg<br>At Dotory in Williamsburg, Brooklyn, the best dishes are the ones truest to the chef’s South Korean heritage."
"Kung Fu Little Steamed Buns Ramen","811 Eighth Avenue, Clinton","Chinese","$$","https://www.nytimes.com/2014/04/23/dining/hungry-city-kung-fu-little-steamed-buns-ramen-in-hells-kitchen.html","811 Eighth Avenue, Clinton, New York, NY",-73.9868753,40.7616294,"Hell's Kitchen","Manhattan","At Kung Fu Little Steamed Buns Ramen in Hell’s Kitchen, the chef’s specialty is as much theater as comfort food.","Hungry City",2014-04-23,"<a href=""https://www.nytimes.com/2014/04/23/dining/hungry-city-kung-fu-little-steamed-buns-ramen-in-hells-kitchen.html"" target=""_blank"">Kung Fu Little Steamed Buns Ramen</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-04-23<br><strong>Address: </strong>811 Eighth Avenue, Clinton<br>At Kung Fu Little Steamed Buns Ramen in Hell’s Kitchen, the chef’s specialty is as much theater as comfort food."
"Parmys Persian Fusion","125 First Avenue, Upper East Side","Other","$$","https://www.nytimes.com/2014/04/16/dining/hungry-city-parmys-persian-fusion-in-manhattan.html","125 First Avenue, Upper East Side, New York, NY",-73.9531798,40.771659,"Upper East Side","Manhattan","Parmys Persian Fusion in the East Village offers the glory of rice brought nearly to a scorch.","Hungry City",2014-04-16,"<a href=""https://www.nytimes.com/2014/04/16/dining/hungry-city-parmys-persian-fusion-in-manhattan.html"" target=""_blank"">Parmys Persian Fusion</a><br><strong>Cuisine: </strong>Other<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-04-16<br><strong>Address: </strong>125 First Avenue, Upper East Side<br>Parmys Persian Fusion in the East Village offers the glory of rice brought nearly to a scorch."
"Lucky Luna","167 Nassau Avenue, Greenpoint","Asian, Chinese, Mexican","$$","https://www.nytimes.com/2014/04/09/dining/hungry-city-lucky-luna-in-greenpoint-brooklyn.html","167 Nassau Avenue, Greenpoint, New York, NY",-73.9465352,40.7252597,"Greenpoint","Brooklyn","Possibly the only Mexican-Taiwanese restaurant in Greenpoint, Brooklyn, Lucky Luna has two cuisines that are neighborly but distinct.","Hungry City",2014-04-09,"<a href=""https://www.nytimes.com/2014/04/09/dining/hungry-city-lucky-luna-in-greenpoint-brooklyn.html"" target=""_blank"">Lucky Luna</a><br><strong>Cuisine: </strong>Asian, Chinese, Mexican<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-04-09<br><strong>Address: </strong>167 Nassau Avenue, Greenpoint<br>Possibly the only Mexican-Taiwanese restaurant in Greenpoint, Brooklyn, Lucky Luna has two cuisines that are neighborly but distinct."
"Mountain Bird","251 East 110th Street, East Harlem","French","$$$","https://www.nytimes.com/2014/04/02/dining/hungry-city-mountain-bird-in-harlem.html","251 East 110th Street, East Harlem, New York, NY",-73.9409279,40.793589,"Upper Manhattan","Manhattan","The almost-all-poultry restaurant in Harlem has an idiosyncratic lure with the atmosphere of an Old World inn.","Hungry City",2014-04-02,"<a href=""https://www.nytimes.com/2014/04/02/dining/hungry-city-mountain-bird-in-harlem.html"" target=""_blank"">Mountain Bird</a><br><strong>Cuisine: </strong>French<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2014-04-02<br><strong>Address: </strong>251 East 110th Street, East Harlem<br>The almost-all-poultry restaurant in Harlem has an idiosyncratic lure with the atmosphere of an Old World inn."
"Il Salumaio","1731 Second Avenue , Upper East Side","Italian","$$","https://www.nytimes.com/2014/03/19/dining/hungry-city-il-salumaio-on-the-upper-east-side.html","1731 Second Avenue , Upper East Side, New York, NY",-73.9503789,40.7801892,"Upper East Side","Manhattan","Il Salumaio on the Upper East Side opened as an old-world salumeria, but customers clamored for tables.","Hungry City",2014-03-19,"<a href=""https://www.nytimes.com/2014/03/19/dining/hungry-city-il-salumaio-on-the-upper-east-side.html"" target=""_blank"">Il Salumaio</a><br><strong>Cuisine: </strong>Italian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-03-19<br><strong>Address: </strong>1731 Second Avenue , Upper East Side<br>Il Salumaio on the Upper East Side opened as an old-world salumeria, but customers clamored for tables."
"Sushi Katsuei","210 Seventh Avenue, Park Slope","Japanese, Sushi","$$$","https://www.nytimes.com/2014/03/12/dining/hungry-city-sushi-katsuei-in-park-slope.html","210 Seventh Avenue, Park Slope, New York, NY",-73.9785378,40.670762,"Park Slope","Brooklyn","At Sushi Katsuei in Park Slope, each of the three chefs offers the same pristine pieces of fish, delivered with, just possibly, a hint of a grin.","Hungry City",2014-03-12,"<a href=""https://www.nytimes.com/2014/03/12/dining/hungry-city-sushi-katsuei-in-park-slope.html"" target=""_blank"">Sushi Katsuei</a><br><strong>Cuisine: </strong>Japanese, Sushi<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2014-03-12<br><strong>Address: </strong>210 Seventh Avenue, Park Slope<br>At Sushi Katsuei in Park Slope, each of the three chefs offers the same pristine pieces of fish, delivered with, just possibly, a hint of a grin."
"Rusty Mackerel","209 Pinehurst Avenue, Washington Heights","Mediterranean, New American","$$","https://www.nytimes.com/2014/03/05/dining/hungry-city-rusty-mackerel-in-hudson-heights.html","209 Pinehurst Avenue, Washington Heights, New York, NY",-73.9378072,40.8550243,"Upper Manhattan","Manhattan","At Rusty Mackerel, the food is fussed over in the kitchen, but unfussy on the plate.","Hungry City",2014-03-05,"<a href=""https://www.nytimes.com/2014/03/05/dining/hungry-city-rusty-mackerel-in-hudson-heights.html"" target=""_blank"">Rusty Mackerel</a><br><strong>Cuisine: </strong>Mediterranean, New American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2014-03-05<br><strong>Address: </strong>209 Pinehurst Avenue, Washington Heights<br>At Rusty Mackerel, the food is fussed over in the kitchen, but unfussy on the plate."
"Wallflower","235 West 12th Street , West Village","French","$$$","https://www.nytimes.com/2014/02/26/dining/hungry-city-wallflower-in-greenwich-village.html","235 West 12th Street , West Village, New York, NY",-74.0021602,40.7378032,"Lower Manhattan","Manhattan","The half-secret Wallflower in the West Village is where you go for a rendezvous or lying low.","Hungry City",2014-02-26,"<a href=""https://www.nytimes.com/2014/02/26/dining/hungry-city-wallflower-in-greenwich-village.html"" target=""_blank"">Wallflower</a><br><strong>Cuisine: </strong>French<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2014-02-26<br><strong>Address: </strong>235 West 12th Street , West Village<br>The half-secret Wallflower in the West Village is where you go for a rendezvous or lying low."
